player_id,name,name_en,team_name,team_code,position_code,position_name,jersey_number,batting_hand,throwing_hand,birthdate,first_game_date,height_cm,weight_kg,school,is_foreign,is_aboriginal,aboriginal_name,image_url,is_coach,is_player,is_referee,listing_team_code,nationality,player_status,remarks,sex,team_logo
0000002347,*王浩原,WANG  Hao Yuan,富邦悍將二軍,AEO022,1,投手,34,R,R,1995-09-18,2019-07-21,181,83,文化大學,0,1,王尉永,https://www.cpbl.com.tw/files/atts/0L087782034704611366/王浩原202634.jpg,0,1,0,AEO022,158,17,"2016 亞洲冬季棒球聯盟《中華培訓隊》
2019 富邦悍將《合約所屬球員》
2019/07/14 富邦悍將《新註冊》
2020 富邦悍將《開季26人名單》
2021/02/04 富邦悍將 更改背號 82→34
2021/03/12 富邦悍將《開季27人名單》
2022/03/03 富邦悍將《註冊球員》
2023/03/01 富邦悍將《合約所屬球員》
2023/04/11 富邦悍將《新註冊》
2025/02/26 富邦悍將《合約所屬球員》
2025/05/20 富邦悍將《註冊球員》
2026/02/24 富邦悍將《合約所屬球員》；更改姓名：王尉永→王浩原",1,http://cpbl.com.tw/files/atts/0L021495963248506263/logo_fubon_large.png
0000002348,施子謙,SHIH Tzu Chien,台鋼雄鷹,AKP011,1,投手,19,R,R,1994-12-19,2017-09-09,184,96,臺灣體大,0,0,,https://www.cpbl.com.tw/files/atts/0L087782030076006889/19施子謙2025.jpg,0,1,0,AKP011,158,,"2016 亞洲冬季棒球聯盟《中華培訓隊》
2017 統一7-ELEVEn獅《季後挑戰賽28人名單》
2023/03/01 統一7-ELEVEn獅《註冊球員》
2023 統一7-ELEVEn獅《開季27人名單》
2023 統一7-ELEVEn獅《季後賽28人名單》
2023/11/28 擴編選秀轉隊 統一7-ELEVEn獅→台鋼雄鷹
2024/02/26 台鋼雄鷹《註冊球員》
2025/02/26 台鋼雄鷹《註冊球員》；更改背號 45→19
2025/03/28 台鋼雄鷹《開季28人名單》
2026/02/24 台鋼雄鷹《註冊球員》
2026/03/27 台鋼雄鷹《開季28人名單》",1,http://cpbl.com.tw/files/atts/0M259522042284091551/TSG-logo0912.png
0000002352,范國宸,FAN  Kuo Chen,富邦悍將,AEO011,3,一壘手,46,R,R,1994-11-25,2017-09-22,183,100,臺灣體大,0,0,,https://www.cpbl.com.tw/files/atts/0L087782035982469310/46范國宸2026.jpg,0,1,0,AEO011,158,,"2016 亞洲冬季棒球聯盟《中華培訓隊》
2020 富邦悍將《開季26人名單》
2022/03/03 富邦悍將《註冊球員》
2023/03/01 富邦悍將《註冊球員》
2023/03/31 富邦悍將《開季27人名單》
2025/02/26 富邦悍將《註冊球員》
2025/03/28 富邦悍將《開季28人名單》
2026/02/24 富邦悍將《註冊球員》
2026/03/27 富邦悍將《開季28人名單》
",1,http://cpbl.com.tw/files/atts/0L021495963248506263/logo_fubon_large.png
0000002661,陳鏞基,CHEN Yung Chi（Ma Yaw Ciru）,統一7-ELEVEn獅二軍,ADD022,5,三壘手,13,R,R,1983-07-13,2011-03-20,179,89,國立體院,0,1,Ma Yaw Ciru,https://www.cpbl.com.tw/files/atts/0L087782075805688062/13陳鏞基2026.jpg,0,1,0,ADD022,158,,"原住民姓名:Ma Yaw Ciru
2004~2008 MLB西雅圖水手隊<新人聯盟→小聯盟3A>
2009~2010 MLB奧克蘭運動家隊<新人聯盟→小聯盟3A>
2010 MLB匹茲堡海盜隊<小聯盟2A>
2011~2015 統一7-ELEVEn獅
2020 統一7-ELEVEn獅《總冠軍賽28人名單》
2011 統一7-ELEVEn獅《開季25人名單》
2011 統一7-ELEVEn獅《總冠軍賽28人名單》
2012 統一7-ELEVEn獅《開季25人名單》
2012 統一7-ELEVEn獅《總冠軍賽28人名單》
2013 Asia Series 《統一7-ELEVEn獅》28人名單
2015 統一7-ELEVEn獅《開季25人名單》
2016 統一7-ELEVEn獅《開季26人名單》
2017 統一7-ELEVEn獅《開季26人名單》
2017 統一7-ELEVEn獅《季後挑戰賽28人名單》
2018 統一7-ELEVEn獅《開季26人名單》
2020 統一7-ELEVEn獅《開季26人名單》
2021/03/12 統一7-ELEVEn獅《開季27人名單》
2023/03/01 統一7-ELEVEn獅《註冊球員》
2023 統一7-ELEVEn獅《開季27人名單》
2024/02/26 統一7-ELEVEn獅《註冊球員》
2025/02/26 統一7-ELEVEn獅《註冊球員》
2025 統一7-ELEVEn獅《季後挑戰賽32人名單》
2026/02/24 統一7-ELEVEn 獅 《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021496167521474259/logo_lions_large.png
0000002679,江承諺,CHIANG Chen Yen,台鋼雄鷹,AKP011,1,投手,20,L,L,1995-06-03,2014-09-26,175,70,西苑高中,0,0,江辰晏,https://www.cpbl.com.tw/files/atts/0L087782070711951503/20江承諺2025.jpg,0,1,0,AKP011,158,,"2013 中華職棒季中選秀會 統一7-ELEVEn獅<第一輪第一指名>
2013~2015 統一7-ELEVEn獅
2013 亞洲冬季棒球聯盟《CPBL 統一7-ELEVEn獅》登錄名單
2015 統一7-ELEVEn獅《開季25人名單》
2016 統一7-ELEVEn獅《開季26人名單》
2017 統一7-ELEVEn獅《季後挑戰賽28人名單》
2017 亞洲冬季棒球聯盟《中職聯隊》
2018 統一7-ELEVEn獅《開季26人名單》
2023/03/01 統一7-ELEVEn獅《註冊球員》；更改姓名 江辰晏→江承諺
2023/12/27 更換球隊 統一7-ELEVEn獅→台鋼雄鷹【江承諺←→郭俊麟】
2024/02/26 台鋼雄鷹《註冊球員》
2025/02/26 台鋼雄鷹《註冊球員》
2025/03/28 台鋼雄鷹《開季28人名單》
2026/02/24 台鋼雄鷹《註冊球員》",1,http://cpbl.com.tw/files/atts/0M259522042284091551/TSG-logo0912.png
0000002688,陳韻文,CHEN Yun Wen,統一7-ELEVEn獅二軍,ADD022,1,投手,12,R,R,1995-11-28,2015-09-12,183,97,屏東高中,0,0,,https://www.cpbl.com.tw/files/atts/0L087782077806162099/12陳韻文2026.jpg,0,1,0,ADD022,158,,"2014~2015 統一7-ELEVEn獅
2016 統一7-ELEVEn獅《開季26人名單》
2017 統一7-ELEVEn獅《開季26人名單》
2017 統一7-ELEVEn獅《季後挑戰賽28人名單》
2020 統一7-ELEVEn獅《開季26人名單》
2020 統一7-ELEVEn獅《總冠軍賽28人名單》
2021/03/12 統一7-ELEVEn獅《開季27人名單》
2023/03/01 統一7-ELEVEn獅《註冊球員》
2023 統一7-ELEVEn獅《開季27人名單》
2024/02/26 統一7-ELEVEn 獅 《註冊球員》
2025 台韓國際交流賽 中華代表隊
2025/02/26 統一7-ELEVEn 獅 《註冊球員》
2025/03/28 統一7-ELEVEn獅《開季28人名單》
2025 統一7-ELEVEn獅《季後挑戰賽32人名單》
2026/02/24 統一7-ELEVEn 獅 《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021496167521474259/logo_lions_large.png
0000002695,林子崴,LIN Tzu Wei,統一7-ELEVEn獅,ADD011,1,投手,17,L,L,1995-09-17,2015-08-02,179,78,,0,0,,https://www.cpbl.com.tw/files/atts/0L087782073347495558/17林子崴2026.jpg,0,1,0,ADD011,158,,"2016 統一7-ELEVEn獅《開季26人名單》
2017 統一7-ELEVEn獅《開季26人名單》
2018 集體註冊日 統一7-ELEVEn獅《合約所屬球員》
2020/05/13 統一7-ELEVEn獅《註銷註冊》
2021/02/04 統一7-ELEVEn獅《合約所屬球員》
2021/09/08 統一7-ELEVEn獅《新註冊》
2023/03/01 統一7-ELEVEn獅《註冊球員》
2024/02/26 統一7-ELEVEn獅《註冊球員》
2025/02/26 統一7-ELEVEn獅《註冊球員》
2025/03/28 統一7-ELEVEn獅《開季28人名單》
2026/02/24 統一7-ELEVEn 獅 《合約所屬球員》
2026/04/23 統一7-ELEVEn獅《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021496167521474259/logo_lions_large.png
0000002707,潘傑楷,PAN Chieh Kai,統一7-ELEVEn獅,ADD011,5,三壘手,35,L,R,1994-02-03,2016-08-27,184,78,文化大學,0,0,潘彥廷,https://www.cpbl.com.tw/files/atts/0L087782080976485061/35潘傑楷2026.jpg,0,1,0,ADD011,158,,"2017 亞洲冬季棒球聯盟《中職聯隊》11/30加入
2019/10/26 統一7-ELEVEn獅 更改姓名 潘彥廷→潘傑楷
2020 統一7-ELEVEn獅《開季26人名單》
2020 統一7-ELEVEn獅《總冠軍賽28人名單》
2023/03/01 統一7-ELEVEn獅《註冊球員》
2024/02/26 統一7-ELEVEn獅《註冊球員》
2024 台灣捷克國際交流賽 中華代表隊
2025/02/26 統一7-ELEVEn獅《註冊球員》
2025/03/28 統一7-ELEVEn獅《開季28人名單》
2025 統一7-ELEVEn獅《季後挑戰賽32人名單》
2026/02/24 統一7-ELEVEn 獅 《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021496167521474259/logo_lions_large.png
0000003174,郭永維,KUO Yung Wei,台鋼雄鷹二軍,AKP022,4,二壘手,7,R,R,1988-04-13,2011-03-20,175,75,嘉藥大學,0,0,郭修維,https://www.cpbl.com.tw/files/atts/0L087782110368158273/7郭永維2025.jpg,0,1,0,AKP022,158,,"2009/06/09~2009/09/30 La New二軍《借將》
2010/03/17~2010/10/03 La New二軍《替代役》
2011 Lamigo桃猿 新人第一年 簽約金60萬
2011 Lamigo桃猿《開季25人名單》
2011 Lamigo桃猿《總冠軍賽28人名單》
2012 Lamigo桃猿
2012 Lamigo桃猿《開季25人名單》
2012 Lamigo桃猿《總冠軍賽28人名單》
2013/07/05 Lamigo桃猿 更改姓名 郭修維→郭永維
2014 Lamigo桃猿《總冠軍賽28人名單》
2015 Lamigo桃猿《開季25人名單》
2016 Lamigo桃猿《開季26人名單》
2017 Lamigo桃猿《開季26人名單》
2017 Lamigo桃猿《總冠軍賽28人名單》
2018 Lamigo桃猿《開季26人名單》
2019 Lamigo桃猿《開季26人名單》
2020 樂天桃猿 《開季26人名單》
2023/03/01 樂天桃猿《註冊球員》
2023/03/31 樂天桃猿《開季27人名單》
2023 樂天桃猿《季後賽28人名單》《總冠軍賽28人名單》
2024/02/26 台鋼雄鷹《註冊球員》
2025/02/26 台鋼雄鷹《註冊球員》
2025/03/28 台鋼雄鷹《開季28人名單》
2026/02/24 台鋼雄鷹《註冊球員》
2026/03/27 台鋼雄鷹《開季28人名單》",1,http://cpbl.com.tw/files/atts/0M259522042284091551/TSG-logo0912.png
0000003183,張志豪,CHANG Chih Hao,中信兄弟,ACN011,8,中外野手,7,L,R,1987-05-15,2010-03-20,181,92,嘉南藥大,0,1,,https://www.cpbl.com.tw/files/atts/0L087782116275412714/7_張志豪.png,0,1,0,ACN011,158,,"2015 中信兄弟《開季25人名單》
2016 中信兄弟《開季26人名單》
2017 中信兄弟《開季26人名單》
2017 中信兄弟《季後挑戰賽28人名單》
2017 中信兄弟《總冠軍賽28人名單》
2018 中信兄弟《開季26人名單》
2019 中信兄弟《總冠軍賽28人名單》
2020 中信兄弟《開季26人名單》
2020 中信兄弟《總冠軍賽28人名單》
2021/03/12 中信兄弟《開季27人名單》
2021/10/11 中信兄弟《註銷註冊》
2023/03/01 中信兄弟《註冊球員》
2023 中信兄弟《開季27人名單》
2024/02/26 中信兄弟《合約所屬球員》
2025/02/26 中信兄弟《註冊球員》
2026/02/24 中信兄弟《合約所屬》
2026/05/11 中信兄弟《新註冊》",1,http://cpbl.com.tw/files/atts/0L021497102437737790/logo_brothers_large.png
0000003211,王勝偉,WANG Sheng Wei（Haro Ngayaw）,富邦悍將,AEO011,6,游擊手,3,R,R,1984-04-01,2008-03-19,180,87,,0,1,Haro Ngayaw,https://www.cpbl.com.tw/files/atts/0L087782119710866768/3王勝偉2026.jpg,0,1,0,AEO011,158,,"2015 中信兄弟《開季25人名單》
2016 中信兄弟《開季26人名單》
2017 中信兄弟《開季26人名單》
2018 中信兄弟《開季26人名單》
2019 中信兄弟《總冠軍賽28人名單》
2022/03/03 富邦悍將《註冊球員》；更改背號 14→3
2023/03/01 富邦悍將《註冊球員》
2023/03/31 富邦悍將《開季27人名單》
2025/02/26 富邦悍將《註冊球員》
2026/02/24 富邦悍將《合約所屬球員》
2026/04/05 富邦悍將《新註冊》",1,http://cpbl.com.tw/files/atts/0L021495963248506263/logo_fubon_large.png
0000003292,賴鴻誠,LAI  Hung Cheng,富邦悍將,AEO011,1,投手,32,L,L,1988-04-26,2012-03-20,180,83,國立體大,0,0,,https://www.cpbl.com.tw/files/atts/0L087782120608027298/32賴鴻誠2026.jpg,0,1,0,AEO011,158,,"2007 國立體院(代訓交流盃)
2008 中信二軍<借將> ◎例行賽登錄未上場，總冠軍賽上場
2010 兄弟二軍<借將>
2011 興農二軍<替代役>
2013 Asia Series 《EDA RHINOS 義大犀牛》28人名單
2013 亞洲冬季棒球聯盟《CPBL 義大犀牛》登錄名單
2015 義大犀牛《開季25人名單》
2016 義大犀牛《開季26人名單》
2016 義大犀牛《總冠軍賽28人名單》
2017 富邦悍將《開季26人名單》
2018 富邦悍將《開季26人名單》
2020/12/04 行使自由球員權利轉隊 富邦悍將→樂天桃猿
2023/03/01 樂天桃猿《註冊球員》
2023 樂天桃猿《季後賽28人名單》《總冠軍賽28人名單》
2024/02/26 台鋼雄鷹《註冊球員》
2025/02/26 富邦悍將《註冊球員》
2025/03/28 富邦悍將《開季28人名單》
2026/02/24 富邦悍將《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021495963248506263/logo_fubon_large.png
0000003331,李振昌,LEE Chen Chang,中信兄弟,ACN011,1,投手,21,R,R,1986-10-21,2018-07-25,180,87,臺北市大,0,0,,https://www.cpbl.com.tw/files/atts/0L087782127337107701/李振昌2024.png,0,1,0,ACN011,158,,"2019 中信兄弟《總冠軍賽28人名單》
2020 中信兄弟《開季26人名單》
2020 中信兄弟《總冠軍賽28人名單》
2021/03/12 中信兄弟《開季27人名單》
2022 中信兄弟《季後賽28人名單》
2023/03/01 中信兄弟《註冊球員》
2023 中信兄弟《開季27人名單》
2024/02/26 中信兄弟《註冊球員》
2025/02/26 中信兄弟《註冊球員》
2025/03/28 中信兄弟《開季28人名單》
2025 中信兄弟《總冠軍賽32人名單》
2026/02/24 中信兄弟《註冊球員》;更換背號34→21
2026/03/27 中信兄弟《開季28人名單》",1,http://cpbl.com.tw/files/atts/0L021497102437737790/logo_brothers_large.png
0000003334,*鄭凱文,CHENG Kai Wen,中信兄弟二軍,ACN022,1,投手,19,R,R,1988-07-26,2014-03-25,176,83,文化大學,0,0,,https://www.cpbl.com.tw/files/atts/0L087782122144470242/鄭凱文2024.png,0,1,0,ACN022,158,17,"2015 中信兄弟《開季25人名單》
2016 中信兄弟《開季26人名單》
2017 中信兄弟《開季26人名單》
2017 中信兄弟《季後挑戰賽28人名單》
2017 中信兄弟《總冠軍賽28人名單》
2018 中信兄弟《開季26人名單》
2019 中信兄弟《總冠軍賽28人名單》
2020 中信兄弟《開季26人名單》
2020 中信兄弟《總冠軍賽28人名單》
2022 中信兄弟《季後賽28人名單》
2023/03/01 中信兄弟《合約所屬球員》
2023/04/17 中信兄弟《新註冊》
2024/02/26 中信兄弟《註冊球員》
2025/02/26 中信兄弟《註冊球員》
2025 中信兄弟《總冠軍賽32人名單》
2026/02/24 中信兄弟《合約所屬》",1,http://cpbl.com.tw/files/atts/0L021497102437737790/logo_brothers_large.png
0000003339,林哲瑄,LIN Che Hsuan,富邦悍將二軍,AEO022,8,中外野手,1,R,R,1988-09-21,2015-08-14,180,90,南英商工,0,0,,https://www.cpbl.com.tw/files/atts/0L087782128694703800/1林哲瑄2026.jpg,1,1,0,AEO022,158,,"2018 富邦悍將《開季26人名單》
2020 富邦悍將《開季26人名單》
2021/03/12 富邦悍將《開季27人名單》
2022/03/03 富邦悍將《註冊球員》
2022/09/19 富邦悍將《註銷註冊》
2023/03/01 富邦悍將《註冊球員》
2023/03/31 富邦悍將《開季27人名單》
2025/02/26 富邦悍將《註冊球員》
2025/03/28 富邦悍將《開季28人名單》
2026/02/24 富邦悍將《合約所屬球員》
2026/04/02 富邦悍將《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021495963248506263/logo_fubon_large.png
0000003343,郭嚴文,KUO Yen Wen,中信兄弟二軍,ACN022,3,一壘手,119,L,R,1988-10-25,2011-04-02,179,87,文化大學,0,0,,https://www.cpbl.com.tw/theme/client/images/player_no_img.jpg,0,1,0,ACN022,158,,"2008~2009 辛辛那提紅人小聯盟
2011 Lamigo桃猿 新人第一年 旅外 無簽約金
2011 Lamigo桃猿《總冠軍賽28人名單》
2012 Lamigo桃猿《開季25人名單》
2012 Lamigo桃猿《總冠軍賽28人名單》
2014 Lamigo桃猿《總冠軍賽28人名單》
2015 Lamigo桃猿《開季25人名單》
2017 Lamigo桃猿《總冠軍賽28人名單》
2018 Lamigo桃猿《開季26人名單》
2019 Lamigo桃猿《開季26人名單》
2020 樂天桃猿《開季26人名單》
2023/03/01 樂天桃猿《註冊球員》
2023/03/31 樂天桃猿《開季27人名單》
2024/02/26 味全龍《註冊球員》；更改背號 21→6
2025/02/26 味全龍《註冊球員》
2025/03/28 味全龍《開季28人名單》
2026/04/25 中信兄弟《終止合約》",1,http://cpbl.com.tw/files/atts/0L021497102437737790/logo_brothers_large.png
0000003345,林智平,LIN Chih Ping,樂天桃猿,AJL011,5,三壘手,79,R,R,1985-03-23,2009-03-29,178,77,文化大學,0,0,,https://www.cpbl.com.tw/files/atts/0L087782139873551855/79林智平2025.jpg,0,1,0,AJL011,158,,"2007 La New二軍<替代役>
2008~2010 La New熊 新人第一年 簽約金120萬
2011 Lamigo桃猿 更改背號 19→79
2011 Lamigo桃猿《開季25人名單》
2012 Lamigo桃猿
2012 Lamigo桃猿《開季25人名單》
2012 Lamigo桃猿《總冠軍賽28人名單》
2014 Lamigo桃猿《總冠軍賽28人名單》
2015 Lamigo桃猿《開季25人名單》
2016 Lamigo桃猿《開季26人名單》
2017 Lamigo桃猿《總冠軍賽28人名單》
2018 Lamigo桃猿《開季26人名單》
2019 Lamigo桃猿《開季26人名單》
2020 樂天桃猿《開季26人名單》
2023/03/01 樂天桃猿《註冊球員》
2023 樂天桃猿《季後賽28人名單》《總冠軍賽28人名單》
2024/02/26 樂天桃猿《註冊球員》
2025/02/27 樂天桃猿《註冊球員》
2025/03/28 樂天桃猿《開季名單》
2025 樂天桃猿《季後挑戰賽32人名單》《總冠軍賽32人名單》
2026/02/24 樂天桃猿《註冊球員》
2026/03/27 樂天桃猿《開季名單》",1,http://cpbl.com.tw/files/atts/0L015581098468306680/2024_CPBL六隊Logo_R_官網.png
0000003393,王鏡銘,WANG Ching Ming,統一7-ELEVEn獅二軍,ADD022,1,投手,41,R,R,1986-01-16,2010-03-24,176,93,開南大學,0,0,,https://www.cpbl.com.tw/files/atts/0L087782138225368340/41王鏡銘2026.jpg,0,1,0,ADD022,158,,"2009/03/31~2009/09/30 統一二軍<替代役>
2010~2015 統一7-ELEVEn獅
2011 統一7-ELEVEn獅《開季25人名單》
2011 統一7-ELEVEn獅《總冠軍賽28人名單》
2012 統一7-ELEVEn獅《開季25人名單》
2012 統一7-ELEVEn獅《總冠軍賽28人名單》
2013 Asia Series 《統一7-ELEVEn獅》28人名單
2016 統一7-ELEVEn獅《開季26人名單》
2017 統一7-ELEVEn獅《開季26人名單》
2017 統一7-ELEVEn獅《季後挑戰賽28人名單》
2018 統一7-ELEVEn獅《開季26人名單》
2020 統一7-ELEVEn獅《註冊球員》
2021/02/04 統一7-ELEVEn獅《合約所屬球員》
2023/03/01 統一7-ELEVEn獅《註冊球員》
2023 統一7-ELEVEn獅《開季27人名單》
2024/02/26 統一7-ELEVEn獅《註冊球員》
2025/02/26 統一7-ELEVEn獅《註冊球員》
2025/03/28 統一7-ELEVEn獅《開季28人名單》
2025 統一7-ELEVEn獅《季後挑戰賽32人名單》
2026/02/24 統一7-ELEVEn 獅 《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021496167521474259/logo_lions_large.png
0000003467,林泓育,LIN Hung Yu,樂天桃猿,AJL011,2,捕手,11,R,R,1986-03-21,2010-03-21,181,103,文化大學,0,0,,https://www.cpbl.com.tw/files/atts/0L087782141949560349/11林泓育2025.jpg,0,1,0,AJL011,158,,"2009/03/31~2009/09/30 La New二軍<替代役>
2010 La New熊 新人第一年 簽約金350萬
2011 Lamigo桃猿
2011 Lamigo桃猿《開季25人名單》
2011 Lamigo桃猿《總冠軍賽28人名單》
2012 Lamigo桃猿
2012 Lamigo桃猿《開季25人名單》
2012 Lamigo桃猿《總冠軍賽28人名單》
2014 Lamigo桃猿《總冠軍賽28人名單》
2015 Lamigo桃猿《開季25人名單》
2016 Lamigo桃猿《開季26人名單》
2017 Lamigo桃猿《開季26人名單》
2017 Lamigo桃猿《總冠軍賽28人名單》
2018 Lamigo桃猿《開季26人名單》
2019 Lamigo桃猿《開季26人名單》
2020 樂天桃猿 《開季26人名單》
2023/03/01 樂天桃猿《註冊球員》
2023/03/31 樂天桃猿《開季27人名單》
2023 樂天桃猿《季後賽28人名單》《總冠軍賽28人名單》
2024/02/26 樂天桃猿《註冊球員》
2025/02/27 樂天桃猿《註冊球員》
2025/03/28 樂天桃猿《開季名單》
2025 樂天桃猿《季後挑戰賽32人名單》《總冠軍賽32人名單》
2026/02/24 樂天桃猿《註冊球員》
2026/03/27 樂天桃猿《開季名單》",1,http://cpbl.com.tw/files/atts/0L015581098468306680/2024_CPBL六隊Logo_R_官網.png
0000003506,謝榮豪,HSIEH Jung Hao,中信兄弟,ACN011,1,投手,79,R,R,1990-07-09,2014-03-23,188,101,臺灣體院,0,0,,https://www.cpbl.com.tw/files/atts/0L087782143296165339/謝榮豪2024.png,0,1,0,ACN011,158,,"2009/06/03~2009/08/29 興農二軍<借將>
2010/03/26~2010/09/10 兄弟二軍<借將>
2011/06/23~2011/12/31 興農二軍<借將>
2015 中信兄弟《開季25人名單》
2016 中信兄弟《開季26人名單》
2020 中信兄弟《開季26人名單》
2021/03/12 中信兄弟《開季27人名單》
2023/03/01 中信兄弟《註冊球員》
2024/02/26 中信兄弟《註冊球員》
2025/02/26 中信兄弟《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021497102437737790/logo_brothers_large.png
0000003533,藍寅倫,LAN Yin Lun,台鋼雄鷹二軍,AKP022,9,右外野手,88,L,R,1990-05-07,2014-03-23,183,87,高苑科大,0,0,,https://www.cpbl.com.tw/files/atts/0L087782140925256852/88藍寅倫2025.jpg,0,1,0,AKP022,158,,"2009/09/16~2009/09/30 La New二軍<借將>
2010/06/02~2010/10/03 La New二軍<借將>
2014 Lamigo桃猿《總冠軍賽28人名單》
2015 Lamigo桃猿《開季25人名單》
2016 Lamigo桃猿《開季26人名單》
2017 Lamigo桃猿《總冠軍賽28人名單》
2018 Lamigo桃猿《開季26人名單》
2019 Lamigo桃猿《開季26人名單》
2020 樂天桃猿《開季26人名單》
2023/03/01 樂天桃猿《註冊球員》
2023/08/15 更換球隊 樂天桃猿→台鋼雄鷹【藍寅倫、王溢正、翁瑋均、王柏融(旅外回歸契約權)←→林子偉】
2024/02/26 台鋼雄鷹《註冊球員》
2025/02/26 台鋼雄鷹《註冊球員》
2025/03/28 台鋼雄鷹《開季28人名單》
2026/02/24 台鋼雄鷹《註冊球員》
2026/03/27 台鋼雄鷹《開季28人名單》",1,http://cpbl.com.tw/files/atts/0M259522042284091551/TSG-logo0912.png
0000003563,余德龍,YU Te Lung,樂天桃猿,AJL011,6,游擊手,36,R,R,1988-06-12,2012-03-20,180,73,嘉義大學,0,0,,https://www.cpbl.com.tw/files/atts/0L087782143005578924/36余德龍2025.jpg,0,1,0,AJL011,158,,"2011 La New二軍 <替代役>
2012 Lamigo桃猿 新人第一年 簽約金350萬
2012 Lamigo桃猿《開季25人名單》
2012 Lamigo桃猿《總冠軍賽28人名單》
2014 Lamigo桃猿《總冠軍賽28人名單》
2015 Lamigo桃猿《開季25人名單》
2016 Lamigo桃猿《開季26人名單》
2017 Lamigo桃猿《開季26人名單》
2018 Lamigo桃猿《開季26人名單》
2019 Lamigo桃猿《開季26人名單》
2020 樂天桃猿《開季26人名單》
2023/03/01 樂天桃猿《註冊球員》
2024/02/26 樂天桃猿《註冊球員》
2025/02/27 樂天桃猿《註冊球員》
2025/03/28 樂天桃猿《開季名單》
2025 樂天桃猿《季後挑戰賽32人名單》《總冠軍賽32人名單》
2026/02/24 樂天桃猿《註冊球員》
2026/03/27 樂天桃猿《開季名單》",1,http://cpbl.com.tw/files/atts/0L015581098468306680/2024_CPBL六隊Logo_R_官網.png
0000003608,曾仁和,TSENG Jen Ho,味全龍二軍,AAA022,1,投手,55,L,R,1994-10-03,2021-09-16,186,91,國立體大,0,0,,https://www.cpbl.com.tw/files/atts/0L280404317508900250/55曾仁和.jpg,0,1,0,AAA022,158,,"2021/04/01~07/20 統一7-ELEVEn獅《自行培訓球員》
2021/09/19 樂天桃猿《新註冊》
2023/03/01 樂天桃猿《合約所屬球員》
2023/05/12 樂天桃猿《新註冊》
2023 樂天桃猿《季後賽28人名單》《總冠軍賽28人名單》
2024/02/26 樂天桃猿《註冊球員》
2025/02/27 樂天桃猿《註冊球員》；更改背號 37→23
2026/02/24 味全龍《註冊球員》",1,http://cpbl.com.tw/files/atts/0L021497849799849722/logo_dragon_large.png
0000003609,陳俊秀,CHEN Chun Hsiu,中信兄弟,ACN011,3,一壘手,29,R,R,1988-11-01,2014-07-30,183,105,國立體大,0,1,,https://www.cpbl.com.tw/files/atts/0L087782155907043941/29_陳俊秀2.png,0,1,0,ACN011,158,,"2014 Lamigo桃猿《總冠軍賽28人名單》
2015 Lamigo桃猿《開季25人名單》
2016 Lamigo桃猿《開季26人名單》
2017 Lamigo桃猿《開季26人名單》
2017 Lamigo桃猿《總冠軍賽28人名單》
2018 Lamigo桃猿《開季26人名單》
2019 Lamigo桃猿《開季26人名單》
2020 樂天桃猿《開季26人名單》
2023/3/01 樂天桃猿《註冊球員》
2023/3/31 樂天桃猿《開季27人名單》
2023 樂天桃猿《季後賽28人名單》《總冠軍賽28人名單》
2023/11/20  樂天桃猿 行使自由球員權利
2023/12/11 行使自由球員權利轉隊 樂天桃猿→中信兄弟
2024/02/26 中信兄弟《註冊球員》
2025/02/26 中信兄弟《註冊球員》
2025/03/28 中信兄弟《開季28人名單》
2025 中信兄弟《總冠軍賽32人名單》
2026/02/24 中信兄弟《註冊球員》
2026/03/27 中信兄弟《開季28人名單》",1,http://cpbl.com.tw/files/atts/0L021497102437737790/logo_brothers_large.png
0000003620,*江承峰,CHIANG Cheng Feng,統一7-ELEVEn獅二軍,ADD022,1,投手,95,R,R,1988-10-14,2013-03-23,180,90,臺北體院,0,0,,https://www.cpbl.com.tw/files/atts/0L087782152636134454/95江承峰.jpg,0,1,0,ADD022,158,,"2013~2015 統一7-ELEVEn獅
2013 亞洲冬季棒球聯盟《CPBL 統一7-ELEVEn獅》登錄名單
2015 統一7-ELEVEn獅《開季25人名單》
2017 統一7-ELEVEn獅 更改背號 38→95
2017 統一7-ELEVEn獅《開季26人名單》
2018 統一7-ELEVEn獅《開季26人名單》
2020 統一7-ELEVEn獅《合約所屬球員》
2020/05/13 統一7-ELEVEn獅《新註冊》
2020 統一7-ELEVEn《總冠軍賽28人名單》
2021/03/12 統一7-ELEVEn獅《開季27人名單》
2023/03/01 統一7-ELEVEn獅《註冊球員》
2023 統一7-ELEVEn獅《開季27人名單》
2023 統一7-ELEVEn獅《季後賽28人名單》
2024/02/26 統一7-ELEVEn獅《註冊球員》
2025/02/26 統一7-ELEVEn獅《註冊球員》
2026/02/24 統一7-ELEVEn 獅 《合約所屬球員》",1,http://cpbl.com.tw/files/atts/0L021496167521474259/logo_lions_large.png
